Date,Open,High,Low,Close,Volume
03/13/2018,166.12,166.51,163.68,164.08,621120
03/14/2018,164.73,164.91,163.06,163.58,795480
03/15/2018,163.85,164.44,163.1094,163.5,389637
03/16/2018,163.79,164.2,163.42,163.47,569105
03/19/2018,162.65,162.65,159.67,160.94,604949
03/20/2018,161.06,161.88,160.73,161.5,389993
03/21/2018,161.35,162.5,160.42,160.73,781178
03/22/2018,158.54,159.2,155.94,156.02,1155066
03/23/2018,156.13,156.69,152.46,152.5,1107343
03/26/2018,155.3,157.47,153.29,157.29,1059458
03/27/2018,157.99,158.138,152.35,153.5,2314825
03/28/2018,153.33,154.5042,151.7,152.67,1107904
03/29/2018,153.51,156.4,152.59,155.07,871397
04/02/2018,154.37,154.9099,149.75,151.32,1968512
04/03/2018,152.37,153.59,150.85,153.17,2403095
04/04/2018,150.56,155.5,150.24,155.11,1559463
04/05/2018,156.34,156.865,155.21,156.08,742374
04/06/2018,154.71,155.79,151.44,152.38,1439197
04/09/2018,153.51,155.609,152.94,153.13,853949
04/10/2018,155.24,156.35,154.37,155.87,1147440
04/11/2018,155.03,156.25,154.76,154.93,660344
04/12/2018,155.98,157.01,155.768,156.39,639270
04/13/2018,157.37,157.39,155.23,155.93,766195
04/16/2018,157.09,157.66,156.467,157.16,506573
04/17/2018,158.5,160.09,158.38,159.67,650544
04/18/2018,159.87,160.36,159.2,159.89,467623
04/19/2018,159.29,159.33,157.98,158.62,505920
04/20/2018,158.52,158.52,156.3,156.9,588826
04/23/2018,157.38,157.8,155.858,156.64,925807
04/24/2018,157.3,157.3,152.54,153.63,2589758
04/25/2018,153.78,154.2546,152.1151,153.87,782739
04/26/2018,155.12,156.94,154.84,156.37,571856
04/27/2018,157.52,157.5699,155.71,156.49,427952
04/30/2018,157.02,157.5984,155.43,155.45,439745
05/01/2018,155.37,156.54,154.55,156.48,668839
05/02/2018,156.65,157.24,155.44,155.66,551550
05/03/2018,155.08,156.1736,153.36,155.71,708778
05/04/2018,155.08,158.4115,154.94,158.02,527083
05/07/2018,158.6,159.4,158.27,158.84,427574
05/08/2018,158.6,159.1,157.83,158.85,483990
05/09/2018,159.31,160.6135,158.78,160.48,534936
05/10/2018,160.95,162.1996,160.89,162.02,554405
05/11/2018,162.01,162.535,161.61,162.29,474348
05/14/2018,162.79,163.229,162.0904,162.4,395411
05/15/2018,161.48,161.48,160.2244,160.83,715278
05/16/2018,160.92,161.89,160.92,161.53,341370
05/17/2018,161.29,162.01,160.5648,161.17,388854
05/18/2018,160.96,161.5205,160.7003,161.09,339238
05/21/2018,162.13,162.75,161.69,162.3,388615
05/22/2018,162.71,162.8699,161.42,161.62,362168
05/23/2018,160.75,162.76,160.75,162.74,686854
05/24/2018,162.52,162.88,161.28,162.66,621688
05/25/2018,162.45,163.12,162.3365,162.57,560931
05/29/2018,161.67,162.29,160.47,161.26,846911
05/30/2018,162.0,163.19,161.8,162.93,519848
05/31/2018,162.71,163.29,162.0,162.16,703920
06/01/2018,163.12,164.43,163.12,164.32,671368
06/04/2018,164.66,165.56,164.66,165.5,447349
06/05/2018,165.58,166.12,165.22,165.97,495896
06/06/2018,166.27,167.2,165.65,167.17,468458
06/07/2018,167.36,167.36,165.6498,166.35,519814
06/08/2018,166.0,166.96,165.7842,166.85,508609
06/11/2018,166.91,167.52,166.8119,167.03,388159
06/12/2018,167.35,167.7603,167.04,167.62,559233
06/13/2018,167.8,168.2632,166.99,167.11,647765
06/14/2018,167.8,168.2679,167.52,168.05,694009
06/15/2018,167.49,167.99,166.91,167.81,804851
06/18/2018,166.64,167.7,166.3003,167.62,493070
06/19/2018,165.91,166.83,165.23,166.74,737513
06/20/2018,167.25,167.9143,167.09,167.31,761347
06/21/2018,167.47,167.47,165.79,166.15,458254
06/22/2018,166.79,166.79,165.67,165.89,471726
06/25/2018,164.89,165.04,161.7522,162.96,1203110
06/26/2018,162.99,163.92,162.6864,163.05,511581
06/27/2018,163.54,164.3787,161.06,161.16,988246
06/28/2018,161.05,162.9698,160.75,162.44,782763
06/29/2018,163.2,164.05,162.59,162.61,466032
07/02/2018,161.45,163.62,161.26,163.57,1337932
07/03/2018,164.09,164.1799,162.17,162.33,413089
07/05/2018,163.33,164.07,162.53,164.01,630077
07/06/2018,164.2,165.96,164.0,165.7,569041
07/09/2018,166.68,167.24,166.2,167.21,488479
07/10/2018,167.52,167.8699,167.22,167.67,529851
07/11/2018,166.67,167.385,166.48,166.84,701880
07/12/2018,167.65,168.96,167.52,168.89,397310
07/13/2018,168.91,169.32,168.53,169.14,356505
07/16/2018,169.32,169.365,168.5382,168.81,383425
07/17/2018,167.88,170.139,167.78,169.87,351759
07/18/2018,169.93,170.11,169.4,170.01,425625
07/19/2018,169.35,169.75,168.97,169.29,712471
07/20/2018,169.44,169.99,169.1844,169.3,541564
07/23/2018,169.11,169.63,168.5,169.56,556239
07/24/2018,170.85,171.3,169.7264,170.34,748551
07/25/2018,170.3,172.69,170.15,172.61,771925
07/26/2018,171.05,171.5,170.67,170.96,1241448
07/27/2018,171.6,171.6,168.3764,169.16,702097
07/30/2018,169.14,169.14,166.52,167.07,783613
07/31/2018,167.83,168.82,167.18,168.18,628323
08/01/2018,168.66,169.3199,167.995,168.74,551957
08/02/2018,167.63,170.3,167.5201,170.11,597770
08/03/2018,170.31,170.67,169.74,170.67,604557
08/06/2018,170.6,171.46,170.34,171.42,536921
08/07/2018,171.92,172.32,171.71,171.94,673760
08/08/2018,171.87,172.3624,171.53,172.05,1511627
08/09/2018,172.12,172.6199,171.95,172.02,447971
08/10/2018,170.97,171.45,170.29,170.79,424094
08/13/2018,171.04,171.8103,170.3,170.44,678660
08/14/2018,171.01,171.63,170.355,171.44,382456
08/15/2018,170.48,170.75,169.0,170.11,701389
08/16/2018,171.16,171.86,170.79,171.05,447293
08/17/2018,170.68,171.73,170.2,171.36,529156
08/20/2018,171.81,171.8706,171.08,171.57,399931
08/21/2018,171.92,172.6244,171.78,171.9,482764
08/22/2018,171.48,172.429,171.42,172.19,542579
08/23/2018,172.01,172.96,171.85,172.1,532641
08/24/2018,172.57,173.52,172.57,173.46,422770
08/27/2018,174.38,174.99,174.132,174.92,416187
08/28/2018,175.36,175.4494,174.81,175.18,542769
08/29/2018,175.4,176.75,175.35,176.67,622166
08/30/2018,176.23,177.02,175.7,176.13,754062
08/31/2018,175.92,176.7,175.74,176.26,568897
09/04/2018,175.96,176.25,175.17,176.05,492734
09/05/2018,175.71,175.81,173.971,174.55,631828
09/06/2018,174.6,174.73,172.86,173.91,1191843
09/07/2018,173.08,174.55,172.98,173.56,754637
09/10/2018,174.37,174.37,173.5,173.88,499936
09/11/2018,173.32,175.16,173.07,174.91,1008440
09/12/2018,174.72,175.03,173.72,174.77,554018
09/13/2018,175.58,176.41,175.57,176.21,513530
09/14/2018,176.44,176.59,175.4922,176.13,491749
09/17/2018,175.92,175.948,174.2,174.39,828986
09/18/2018,174.51,176.09,174.41,175.61,368106
09/19/2018,175.69,175.99,174.91,175.46,303514
09/20/2018,176.32,177.25,176.22,177.06,415179
09/21/2018,177.67,177.69,176.52,176.69,345333
09/24/2018,175.91,176.78,175.45,176.7,441637
09/25/2018,176.81,177.07,176.3562,176.78,320300
09/26/2018,176.44,177.582,175.84,176.1,525197
09/27/2018,176.45,177.65,176.45,177.02,347198
09/28/2018,176.68,177.53,176.68,177.17,368160
10/01/2018,177.98,178.61,177.32,177.72,750349
10/02/2018,177.64,178.1325,177.0,177.32,805083
10/03/2018,178.04,178.405,177.17,177.44,613854
10/04/2018,177.01,177.1,173.82,174.98,972823
10/05/2018,174.99,175.57,172.3,173.62,1460237
10/08/2018,172.98,173.78,171.08,172.8,1314573
10/09/2018,172.46,173.91,172.13,172.82,703903
10/10/2018,172.18,172.18,165.89,166.11,3057842
10/11/2018,165.6601,167.17,161.91,163.27,2929531
10/12/2018,166.75,167.34,164.19,166.74,1490314
10/15/2018,166.41,166.82,164.95,165.2,886688
10/16/2018,166.67,169.94,166.65,169.58,1126497
10/17/2018,169.86,169.93,167.87,169.5,1195235
10/18/2018,168.87,168.87,165.42,166.41,1173470
10/19/2018,167.04,168.33,165.43,165.93,1500165
10/22/2018,166.47,167.06,165.18,166.03,1038553
10/23/2018,163.0,165.97,161.64,165.21,1529676
10/24/2018,165.17,165.461,158.98,159.26,1438533
10/25/2018,160.8,164.3,160.0,163.35,1011953
10/26/2018,159.86,162.29,157.6943,159.84,2133416
10/29/2018,162.15,162.9,155.06,157.85,2619472
10/30/2018,157.44,160.36,156.944,160.17,1646441
10/31/2018,162.37,164.42,162.34,162.88,1121570
11/01/2018,163.4,165.0,162.33,164.84,838498
11/02/2018,165.27,165.85,162.02,163.28,1261787
11/05/2018,163.41,163.7864,161.91,163.44,718175
11/06/2018,163.36,164.8,163.25,164.51,519241
11/07/2018,166.15,169.02,165.96,168.91,799331
11/08/2018,168.4,168.93,167.8,168.6,567277
11/09/2018,167.64,167.6907,165.47,166.62,1091038
11/12/2018,165.74,165.74,162.28,162.52,672648
11/13/2018,162.96,164.56,161.81,162.32,948029
11/14/2018,163.83,163.99,160.166,161.07,1190540
11/15/2018,160.27,163.6584,159.1233,163.29,2344470
11/16/2018,161.91,164.04,161.72,163.34,1489171
11/19/2018,162.82,162.82,158.42,158.87,1074736
11/20/2018,155.66,158.09,155.04,156.27,1924888
11/21/2018,157.72,158.35,156.88,156.98,757193
11/23/2018,155.91,157.07,155.91,156.05,374721
11/26/2018,157.82,158.9218,157.24,158.87,900383
11/27/2018,158.09,159.41,157.4,159.41,950598
11/28/2018,160.51,164.17,160.0,164.15,2231542
11/29/2018,163.6999,164.78,162.71,163.79,1124091
11/30/2018,163.79,165.31,163.42,165.14,675980
12/03/2018,168.35,168.46,166.58,167.65,953538
12/04/2018,166.99,167.17,161.55,161.87,1132673
12/06/2018,158.81,162.18,157.196,162.18,1806086
12/07/2018,161.74,162.73,156.97,157.59,1334278
12/10/2018,157.32,159.38,155.28,158.75,1688735
12/11/2018,160.99,161.13,157.866,158.99,1267847
12/12/2018,161.2,162.4683,160.13,160.22,1694604
12/13/2018,160.83,161.68,159.35,160.24,1147542
12/14/2018,158.61,159.12,156.4,156.74,1280820
12/17/2018,155.52,156.28,151.63,152.71,1977034
12/18/2018,154.04,154.87,152.2,153.41,2193540
12/19/2018,153.32,155.77,149.32,150.64,2956857
12/20/2018,149.76,150.925,146.39,148.17,3465295
12/21/2018,148.55,150.06,143.86,144.4,4254286
12/24/2018,143.26,144.21,140.49,140.58,1750518
12/26/2018,141.54,148.04,140.75,148.04,3205550
12/27/2018,146.19,149.44,143.7044,149.44,3352398
12/28/2018,150.24,151.42,148.29,149.17,2945124
12/31/2018,150.3,150.85,149.13,150.67,2897219
01/02/2019,148.19,150.9745,147.97,150.39,1889126
01/03/2019,149.34,149.79,146.31,146.51,1732965
01/04/2019,148.81,152.32,148.43,151.87,1644308
01/07/2019,152.03,153.97,151.6245,152.99,1384052
01/08/2019,154.52,155.12,152.9,154.72,1139274
01/09/2019,155.16,156.01,154.47,155.42,1256831
01/10/2019,154.51,156.11,153.89,155.95,844133
01/11/2019,155.24,155.87,154.87,155.84,686292
01/14/2019,154.53,155.2767,154.255,154.74,561930
01/15/2019,155.11,157.1903,155.091,157.08,2788697
01/16/2019,157.27,157.75,156.82,156.85,1047306
01/17/2019,156.33,158.67,156.33,158.2,1210716
01/18/2019,159.49,160.41,158.68,159.95,1145468
01/22/2019,158.99,159.2099,156.63,157.87,1597436
01/23/2019,158.56,158.95,156.49,158.11,995304
01/24/2019,158.16,158.53,157.18,158.14,886811
01/25/2019,159.36,159.76,158.83,159.24,977467
01/28/2019,157.79,157.87,156.54,157.57,948495
01/29/2019,157.62,157.7171,156.38,156.98,839757
01/30/2019,158.16,160.42,157.9263,159.96,799223
01/31/2019,160.17,162.22,160.07,161.82,893979
02/01/2019,161.75,162.51,161.31,161.79,898253
02/04/2019,161.77,163.13,161.55,163.13,673327
02/05/2019,163.4,164.25,163.3,164.07,981939
02/06/2019,163.9,164.1,163.0,163.56,797101
02/07/2019,162.35,162.7,160.85,161.99,957280
02/08/2019,160.94,162.56,160.94,162.56,1144881
02/11/2019,163.03,163.44,162.3352,162.7,701715
02/12/2019,163.68,165.08,163.68,164.86,1189480
02/13/2019,165.41,165.87,165.0197,165.24,857715
02/14/2019,164.62,165.8,164.22,165.16,742880
02/15/2019,166.42,166.66,165.815,166.66,639131
02/19/2019,166.17,167.27,166.03,166.81,843146
02/20/2019,166.89,167.23,166.18,166.98,875141
02/21/2019,166.53,166.98,165.88,166.57,925854
02/22/2019,167.02,168.14,167.01,168.05,615626
02/25/2019,168.96,169.2379,168.12,168.19,676901
02/26/2019,167.82,168.8,167.82,168.25,773520
02/27/2019,167.73,168.63,167.11,168.45,590858
02/28/2019,168.18,169.08,168.1701,168.45,571987
03/01/2019,169.58,169.97,168.67,169.77,631336
03/04/2019,170.47,170.68,167.58,169.26,795737
03/05/2019,169.29,169.5775,168.7,169.12,354263
03/06/2019,169.25,169.25,167.98,168.15,420631
03/07/2019,167.92,167.95,166.12,166.72,896962
03/08/2019,165.32,166.3,164.8601,166.2,504312
03/11/2019,166.52,168.7165,166.31,168.67,535790
03/12/2019,168.93,169.6221,168.7398,169.26,429028
03/13/2019,169.9,171.08,169.8069,170.43,454421
03/14/2019,170.33,170.535,169.8473,170.16,255351
03/15/2019,170.46,171.64,170.3401,171.15,532037
03/18/2019,171.18,171.65,170.69,171.37,599204
03/19/2019,171.99,172.5628,171.06,171.76,557477
03/20/2019,171.03,172.32,170.23,171.33,541266
03/21/2019,170.67,173.52,170.67,173.32,870417
03/22/2019,172.46,172.95,170.13,170.15,645964
03/25/2019,169.82,170.8475,169.49,170.41,723095
03/26/2019,171.6,172.2,170.71,171.62,525992
03/27/2019,171.67,171.97,169.39,170.62,1431114
03/28/2019,170.96,171.51,170.2,171.21,384989
03/29/2019,172.24,172.49,171.4602,172.36,651629
04/01/2019,173.7,174.32,173.37,174.14,672527
04/02/2019,174.28,174.5023,173.7868,174.31,450539
04/03/2019,175.15,175.49,174.17,174.59,919339
04/04/2019,174.74,175.1734,173.71,174.63,662268
04/05/2019,175.1,175.4384,174.98,175.31,307481
04/08/2019,174.99,175.37,174.2967,175.31,368145
04/09/2019,174.68,175.0398,174.28,174.68,431680
04/10/2019,174.96,175.35,174.8135,175.29,415341
04/11/2019,175.64,175.64,174.8,175.19,526936
04/12/2019,176.22,176.44,175.93,176.34,335449
04/15/2019,176.4,176.4664,175.57,176.31,353885
04/16/2019,176.87,176.97,175.66,176.1,566060
04/17/2019,176.89,176.89,175.08,175.33,387101
04/18/2019,175.93,175.93,174.7685,175.8,490449
04/22/2019,175.35,176.37,175.209,176.35,334199
04/23/2019,176.56,178.22,176.4,177.99,355850
04/24/2019,178.1,178.476,177.75,177.81,354899
04/25/2019,178.42,178.7965,177.52,178.43,528773
04/26/2019,178.4,179.23,177.69,179.16,305906
04/29/2019,179.2,179.53,178.88,179.23,299304
04/30/2019,178.63,179.39,178.0,179.16,374515
05/01/2019,179.38,179.4205,177.35,177.38,520516
05/02/2019,177.53,177.87,175.905,177.07,683065
05/03/2019,178.09,179.23,177.95,179.0,431957
05/06/2019,176.07,178.7,175.9048,178.5,460074
05/07/2019,176.84,177.32,174.07,175.44,663366
05/08/2019,175.17,176.383,174.8,175.34,747125
05/09/2019,173.79,175.0706,172.72,174.82,665596
05/10/2019,174.15,176.1819,172.17,175.61,659198
05/13/2019,172.24,173.0372,170.965,171.54,875474
05/14/2019,172.23,173.95,172.07,172.83,594822
05/15/2019,171.88,174.9,171.84,174.45,454496
05/16/2019,174.96,177.3696,174.96,176.49,499384
05/17/2019,175.08,177.11,175.06,175.41,393484
05/20/2019,174.1,174.91,173.5,174.04,330026
05/21/2019,175.24,175.65,174.83,175.31,363355
05/22/2019,174.76,175.85,174.76,175.3,382436
05/23/2019,173.84,173.9,172.342,173.28,1215324
05/24/2019,174.34,174.62,173.32,173.59,524739
05/28/2019,173.92,174.8407,172.52,172.56,349139
05/29/2019,171.71,171.85,170.3,171.16,616870
05/30/2019,171.65,172.27,171.1976,172.02,376206
05/31/2019,170.22,170.833,169.59,169.73,522997
06/03/2019,169.43,169.86,166.91,167.79,655317
06/04/2019,169.3,171.33,168.84,171.19,512493
06/05/2019,172.36,173.1,171.5,173.02,537747
06/06/2019,173.34,174.75,172.9645,174.24,472708
06/07/2019,175.0,177.29,175.0,176.55,335768
06/10/2019,177.54,178.5,177.28,177.35,364307
06/11/2019,178.64,178.904,176.5,177.0,263268
06/12/2019,176.82,177.31,176.49,176.87,241648
06/13/2019,177.52,177.67,176.79,177.41,336603
06/14/2019,177.24,177.592,176.84,177.14,311652
06/17/2019,176.68,177.2434,176.68,176.9,463930
06/18/2019,178.21,179.23,178.1062,178.51,526278
06/19/2019,178.72,179.63,177.91,179.31,486693
06/20/2019,181.18,181.43,179.734,181.06,484912
06/21/2019,180.78,181.59,180.51,180.86,445478
06/24/2019,181.0,181.24,180.635,180.74,333478
06/25/2019,180.74,180.74,178.38,178.46,369678
06/26/2019,179.11,179.3499,177.97,178.05,270496
06/27/2019,178.65,178.93,178.3,178.6,262124
06/28/2019,179.14,179.51,178.64,179.24,435282
07/01/2019,181.59,181.62,180.14,180.91,746162
07/02/2019,180.84,181.74,180.54,181.74,470016
07/03/2019,182.11,183.28,182.0938,183.22,317733
07/05/2019,182.32,183.0609,181.4699,182.85,234189
07/08/2019,182.09,182.1394,181.54,181.96,422297
07/09/2019,181.22,182.62,181.1906,182.4,410944
07/10/2019,183.21,184.08,183.0488,183.72,323369
07/11/2019,183.98,184.154,183.1975,183.83,328404
07/12/2019,184.02,184.38,183.46,184.31,240865
07/15/2019,184.66,184.66,184.19,184.57,180174
07/16/2019,184.4,184.5899,183.61,183.79,222882
07/17/2019,183.83,184.11,182.8,182.8,329937
07/18/2019,182.33,183.49,181.88,183.25,1155917
07/19/2019,184.36,184.41,182.04,182.13,669588
07/22/2019,182.49,183.2,182.22,182.73,280044
07/23/2019,183.6,183.73,182.49,183.73,327574
07/24/2019,183.12,184.43,183.06,184.4,301128
07/25/2019,184.19,184.19,182.98,183.5,375092
07/26/2019,184.32,185.23,184.32,185.08,415526
07/29/2019,184.95,184.95,183.93,184.61,294724
07/30/2019,183.56,184.35,183.2,183.9,332358
07/31/2019,183.85,183.92,179.99,181.37,469534
08/01/2019,181.62,183.93,180.12,180.65,802654
08/02/2019,180.12,180.14,178.2,179.2,639277
08/05/2019,176.17,176.39,172.43,173.97,1231483
08/06/2019,175.33,176.75,174.48,176.39,636194
08/07/2019,174.53,177.3,173.1,176.86,717678
08/08/2019,177.9,180.43,177.56,180.4,534206
08/09/2019,179.87,180.44,178.13,179.34,428502
08/12/2019,178.36,178.705,176.52,177.1,286094
08/13/2019,176.92,180.57,176.7113,179.89,489135
08/14/2019,177.37,177.77,174.6918,174.79,677214
08/15/2019,175.22,175.93,174.08,175.41,546127
08/16/2019,176.61,178.0,176.5868,177.63,347012
08/19/2019,179.7,180.2103,179.11,179.93,323521
08/20/2019,179.58,180.0,178.53,178.54,297060
08/21/2019,180.04,180.42,179.68,180.2,388281
08/22/2019,180.63,180.8642,178.57,179.84,643045
08/23/2019,179.27,180.36,174.63,175.33,830499
08/26/2019,176.93,177.51,175.833,177.51,525075
08/27/2019,178.45,178.74,176.6507,177.14,411216
08/28/2019,176.62,178.17,175.88,178.13,355972
08/29/2019,179.85,180.74,179.17,180.3,371794
08/30/2019,181.29,181.29,179.25,179.98,422291
09/03/2019,178.85,179.77,178.35,178.87,353299
09/04/2019,180.33,180.74,179.7,180.74,317267
09/05/2019,182.31,183.37,182.1,183.03,394464
09/06/2019,183.3,183.49,182.8,183.1,210944
09/09/2019,183.61,183.61,181.16,181.79,364359
09/10/2019,180.99,180.99,179.38,180.87,350674
09/11/2019,180.99,181.89,180.59,181.84,321041
09/12/2019,182.75,183.61,182.53,182.89,505873
09/13/2019,183.02,183.26,182.24,182.46,256473
09/16/2019,181.73,182.1587,181.47,181.81,299568
09/17/2019,181.88,182.67,181.88,182.64,282263
09/18/2019,182.32,182.6929,180.72,182.67,219318
09/19/2019,182.97,183.9071,182.83,183.07,362417
09/20/2019,183.55,183.665,181.55,182.05,695364
09/23/2019,181.49,182.36,181.4701,181.96,225634
09/24/2019,182.02,182.39,179.0792,179.72,538941
09/25/2019,179.67,181.09,178.56,180.72,371429
09/26/2019,180.83,181.099,179.56,180.62,385644
09/27/2019,181.05,181.12,178.03,179.17,424608
09/30/2019,179.52,180.48,179.38,180.03,363293
10/01/2019,180.45,180.92,177.92,178.05,543933
10/02/2019,176.95,176.95,174.0399,174.87,592610
10/03/2019,174.82,176.74,173.26,176.69,735969
10/04/2019,177.16,179.25,177.07,179.07,596496
10/07/2019,178.53,179.5,178.08,178.34,327931
10/08/2019,177.13,177.54,175.47,175.47,447664
10/09/2019,176.85,177.89,176.515,177.31,430930
10/10/2019,177.12,178.77,177.12,178.14,355055
10/11/2019,180.0,181.26,179.6,179.6,670829
10/14/2019,179.52,180.0516,179.43,179.59,363898
10/15/2019,180.21,181.6999,180.21,181.32,536033
10/16/2019,180.91,181.33,180.42,181.01,290150
10/17/2019,181.92,182.16,181.22,181.42,365564
10/18/2019,181.16,181.5319,179.49,180.08,339312
10/21/2019,180.88,181.15,180.2,181.05,262453
10/22/2019,181.46,181.63,179.45,179.55,494968
10/23/2019,179.38,180.13,179.27,180.06,261021

The data and information in this spreadsheet is provided to you solely for,,,,,
your use and is not for distribution. The spreadsheet is provided for,,,,,
"informational purposes only, and is not intended to provide advice, nor",,,,,
"should it be construed as an offer to sell, a solicitation of an offer to buy",,,,,
or a recommendation for any security by Fidelity or any third party. Data,,,,,
and information shown is based on information known to Fidelity as of,,,,,
the date it was exported and is subject to change. It should not be used in,,,,,
place of your account statements or trade confirmations and is not,,,,,
intended for tax reporting purposes. For more information on the data,,,,,
"included in this spreadsheet, including any limitations thereof, go to",,,,,
Fidelity.com.,,,,,
,,,,,
"Brokerage services are provided by Fidelity Brokerage Services LLC, 900",,,,,
"Salem Street, Smithfield, RI 02917. Custody and other services provided",,,,,
by National Financial Services LLC. Both are Fidelity Investment,,,,,
"companies and members SIPC, NYSE.",,,,,
,,,,,
Date downloaded 10/23/2019 04:00 PM,,,,,
